Code,Description,Frequencies,code_number,ts_code,Frequency,Start Date,End Date,Type Description,number_of_ts,timeseries_position
KBP5646,Capital movements of liabilities: Portfolio investment: General government,"Quarterly,Yearly",5646,KBP5646J,Yearly,1956,2016,",",2,1
KBP5646,Capital movements of liabilities: Portfolio investment: General government,"Quarterly,Yearly",5646,KBP5646K,Quarterly,1985/01,2017/02,",",2,2
KBP5647,Capital movements of liabilities: Portfolio investment: public corporations,"Quarterly,Yearly",5647,KBP5647J,Yearly,1956,2016,",",2,1
KBP5647,Capital movements of liabilities: Portfolio investment: public corporations,"Quarterly,Yearly",5647,KBP5647K,Quarterly,1985/01,2017/02,",",2,2
KBP5648,Capital movements of liabilities: Portfolio investment: banking sector,"Quarterly,Yearly",5648,KBP5648J,Yearly,1956,2016,",",2,1
KBP5648,Capital movements of liabilities: Portfolio investment: banking sector,"Quarterly,Yearly",5648,KBP5648K,Quarterly,1985/01,2017/02,",",2,2
KBP5649,Capital movements of liabilities: Portfolio investment: private non-banking sector,"Quarterly,Yearly",5649,KBP5649J,Yearly,1956,2016,",",2,1
KBP5649,Capital movements of liabilities: Portfolio investment: private non-banking sector,"Quarterly,Yearly",5649,KBP5649K,Quarterly,1985/01,2017/02,",",2,2
KBP5650,Capital movements of liabilities: Total other investment,"Quarterly,Yearly",5650,KBP5650J,Yearly,1956,2016,",",2,1
KBP5650,Capital movements of liabilities: Total other investment,"Quarterly,Yearly",5650,KBP5650K,Quarterly,1985/01,2017/02,",",2,2
KBP5651,Capital movements of liabilities: Other investment: monetary authorities,"Quarterly,Yearly",5651,KBP5651J,Yearly,1956,2016,",",2,1
KBP5651,Capital movements of liabilities: Other investment: monetary authorities,"Quarterly,Yearly",5651,KBP5651K,Quarterly,1985/01,2017/02,",",2,2
KBP5652,Capital movements of liabilities: Other investment: General government,"Quarterly,Yearly",5652,KBP5652J,Yearly,1956,2016,",",2,1
KBP5652,Capital movements of liabilities: Other investment: General government,"Quarterly,Yearly",5652,KBP5652K,Quarterly,1985/01,2017/02,",",2,2
KBP5653,Capital movements of liabilities: Other investment: public corporations,"Quarterly,Yearly",5653,KBP5653J,Yearly,1956,2016,",",2,1
KBP5653,Capital movements of liabilities: Other investment: public corporations,"Quarterly,Yearly",5653,KBP5653K,Quarterly,1985/01,2017/02,",",2,2
KBP5654,Capital movements of liabilities: Other investment: banking sector,"Quarterly,Yearly",5654,KBP5654J,Yearly,1956,2016,",",2,1
KBP5654,Capital movements of liabilities: Other investment: banking sector,"Quarterly,Yearly",5654,KBP5654K,Quarterly,1985/01,2017/02,",",2,2
KBP5655,Capital movements of liabilities: Other investment: private non-banking sector,"Quarterly,Yearly",5655,KBP5655J,Yearly,1956,2016,",",2,1
KBP5655,Capital movements of liabilities: Other investment: private non-banking sector,"Quarterly,Yearly",5655,KBP5655K,Quarterly,1985/01,2017/02,",",2,2
KBP5656,Capital movements of assets: Total direct investment,"Quarterly,Yearly",5656,KBP5656J,Yearly,1956,2016,",",2,1
KBP5656,Capital movements of assets: Total direct investment,"Quarterly,Yearly",5656,KBP5656K,Quarterly,1985/01,2017/02,",",2,2
KBP5657,Capital movements of assets: Direct investment: public corporations,"Quarterly,Yearly",5657,KBP5657J,Yearly,1956,2016,",",2,1
KBP5657,Capital movements of assets: Direct investment: public corporations,"Quarterly,Yearly",5657,KBP5657K,Quarterly,1985/01,2017/02,",",2,2
KBP5658,Capital movements of assets: Direct investment: banking sector,"Quarterly,Yearly",5658,KBP5658J,Yearly,1956,2016,",",2,1
KBP5658,Capital movements of assets: Direct investment: banking sector,"Quarterly,Yearly",5658,KBP5658K,Quarterly,1985/01,2017/02,",",2,2
KBP5659,Capital movements of assets: Direct investment: private non-banking sector,"Quarterly,Yearly",5659,KBP5659J,Yearly,1956,2016,",",2,1
KBP5659,Capital movements of assets: Direct investment: private non-banking sector,"Quarterly,Yearly",5659,KBP5659K,Quarterly,1985/01,2017/02,",",2,2
KBP5660,Capital movements of assets: Total portfolio investment,"Quarterly,Yearly",5660,KBP5660J,Yearly,1956,2016,",",2,1
KBP5660,Capital movements of assets: Total portfolio investment,"Quarterly,Yearly",5660,KBP5660K,Quarterly,1985/01,2017/02,",",2,2
KBP5663,Capital movements of assets: Portfolio investment: public corporations,"Quarterly,Yearly",5663,KBP5663J,Yearly,1956,2016,",",2,1
KBP5663,Capital movements of assets: Portfolio investment: public corporations,"Quarterly,Yearly",5663,KBP5663K,Quarterly,1985/01,2017/02,",",2,2
KBP5664,Capital movements of assets: Portfolio investment: banking sector,"Quarterly,Yearly",5664,KBP5664J,Yearly,1956,2016,",",2,1
KBP5664,Capital movements of assets: Portfolio investment: banking sector,"Quarterly,Yearly",5664,KBP5664K,Quarterly,1985/01,2017/02,",",2,2
KBP5665,Capital movements of assets: Portfolio investment: private non-banking sector,"Quarterly,Yearly",5665,KBP5665J,Yearly,1956,2016,",",2,1
KBP5665,Capital movements of assets: Portfolio investment: private non-banking sector,"Quarterly,Yearly",5665,KBP5665K,Quarterly,1985/01,2017/02,",",2,2
KBP5666,Capital movements of assets: Total other investment,"Quarterly,Yearly",5666,KBP5666J,Yearly,1956,2016,",",2,1
KBP5666,Capital movements of assets: Total other investment,"Quarterly,Yearly",5666,KBP5666K,Quarterly,1985/01,2017/02,",",2,2
KBP5667,Capital movements of assets: Other investment: monetary authorities,"Quarterly,Yearly",5667,KBP5667J,Yearly,1956,2016,",",2,1
KBP5667,Capital movements of assets: Other investment: monetary authorities,"Quarterly,Yearly",5667,KBP5667K,Quarterly,1985/01,2017/02,",",2,2
KBP5668,Capital movements of assets: Other investment: General government,"Quarterly,Yearly",5668,KBP5668J,Yearly,1956,2016,",",2,1
KBP5668,Capital movements of assets: Other investment: General government,"Quarterly,Yearly",5668,KBP5668K,Quarterly,1985/01,2017/02,",",2,2
KBP5669,Capital movements of assets: Other investment: public corporations,"Quarterly,Yearly",5669,KBP5669J,Yearly,1956,2016,",",2,1
KBP5669,Capital movements of assets: Other investment: public corporations,"Quarterly,Yearly",5669,KBP5669K,Quarterly,1985/01,2017/02,",",2,2
KBP5670,Capital movements of assets: Other investment: banking sector,"Quarterly,Yearly",5670,KBP5670J,Yearly,1956,2016,",",2,1
KBP5670,Capital movements of assets: Other investment: banking sector,"Quarterly,Yearly",5670,KBP5670K,Quarterly,1985/01,2017/02,",",2,2
KBP5671,Capital movements of assets: Other investment: private non-banking sector,"Quarterly,Yearly",5671,KBP5671J,Yearly,1956,2016,",",2,1
KBP5671,Capital movements of assets: Other investment: private non-banking sector,"Quarterly,Yearly",5671,KBP5671K,Quarterly,1985/01,2017/02,",",2,2
KBP5672,Capital movements of liabilities: Financial derivatives: Total,"Quarterly,Yearly",5672,KBP5672J,Yearly,1956,2016,",",2,1
KBP5672,Capital movements of liabilities: Financial derivatives: Total,"Quarterly,Yearly",5672,KBP5672K,Quarterly,1985/01,2017/02,",",2,2
KBP5673,Capital movements of liabilities: Financial derivatives: Banking sector,"Quarterly,Yearly",5673,KBP5673J,Yearly,1956,2016,",",2,1
KBP5673,Capital movements of liabilities: Financial derivatives: Banking sector,"Quarterly,Yearly",5673,KBP5673K,Quarterly,1985/01,2017/02,",",2,2
KBP5674,Capital movements of liabilities: Other investment: Special Drawing Rights,"Quarterly,Yearly",5674,KBP5674J,Yearly,1956,2016,",",2,1
KBP5674,Capital movements of liabilities: Other investment: Special Drawing Rights,"Quarterly,Yearly",5674,KBP5674K,Quarterly,1985/01,2017/02,",",2,2
KBP5677,Capital movements of assets: Financial derivatives,"Quarterly,Yearly",5677,KBP5677J,Yearly,1956,2016,",",2,1
KBP5677,Capital movements of assets: Financial derivatives,"Quarterly,Yearly",5677,KBP5677K,Quarterly,1985/01,2017/02,",",2,2
KBP5678,Capital movements of assets: Financial derivatives: Banking sector,"Quarterly,Yearly",5678,KBP5678J,Yearly,1956,2016,",",2,1
KBP5678,Capital movements of assets: Financial derivatives: Banking sector,"Quarterly,Yearly",5678,KBP5678K,Quarterly,1985/01,2017/02,",",2,2
KBP5679,Financial account: Reserve assets,"Quarterly,Yearly",5679,KBP5679J,Yearly,1956,2016,",",2,1
KBP5679,Financial account: Reserve assets,"Quarterly,Yearly",5679,KBP5679K,Quarterly,1985/01,2017/02,",",2,2
KBP5680,"Services, income and transfers - Income receipts: Total income","Quarterly,Yearly",5680,KBP5680J,Yearly,1946,2016,",",6,1
KBP5680,"Services, income and transfers - Income receipts: Total income","Quarterly,Yearly",5680,KBP5680K,Quarterly,1960/01,2017/02,",",6,2
KBP5680,"Services, income and transfers - Income receipts: Total income","Quarterly,Yearly",5680,KBP5680L,Quarterly,1960/01,2017/02,",",6,3
KBP5680,"Services, income and transfers - Income receipts: Total income","Quarterly,Yearly",5680,KBP5680Q,Quarterly,1960/02,2017/02,1-Term % change,6,4
KBP5680,"Services, income and transfers - Income receipts: Total income","Quarterly,Yearly",5680,KBP5680X,Yearly,1960,2016,",",6,5
KBP5680,"Services, income and transfers - Income receipts: Total income","Quarterly,Yearly",5680,KBP5680Y,Yearly,1960,2016,Seasonally adjusted at annual rate,6,6
KBP5681,"Services, income and transfers - Income payments: Total income","Quarterly,Yearly",5681,KBP5681J,Yearly,1946,2016,",",6,1
KBP5681,"Services, income and transfers - Income payments: Total income","Quarterly,Yearly",5681,KBP5681K,Quarterly,1960/01,2017/02,",",6,2
KBP5681,"Services, income and transfers - Income payments: Total income","Quarterly,Yearly",5681,KBP5681L,Quarterly,1960/01,2017/02,Seasonally adjusted at annual rate,6,3
KBP5681,"Services, income and transfers - Income payments: Total income","Quarterly,Yearly",5681,KBP5681Q,Quarterly,1960/02,2017/02,",",6,4
KBP5681,"Services, income and transfers - Income payments: Total income","Quarterly,Yearly",5681,KBP5681X,Yearly,1960,2016,",",6,5
KBP5681,"Services, income and transfers - Income payments: Total income","Quarterly,Yearly",5681,KBP5681Y,Yearly,1960,2016,Seasonally adjusted at annual rate,6,6
KBP5682,Capital transfer account (net receipt +),"Quarterly,Yearly",5682,KBP5682J,Yearly,1956,2016,",",2,1
KBP5682,Capital transfer account (net receipt +),"Quarterly,Yearly",5682,KBP5682K,Quarterly,1960/01,2017/02,",",2,2
KBP5683,Direct investment: Net direct investment,"Quarterly,Yearly",5683,KBP5683J,Yearly,1956,2016,",",2,1
KBP5683,Direct investment: Net direct investment,"Quarterly,Yearly",5683,KBP5683K,Quarterly,1985/01,2017/02,",",2,2
KBP5684,Net portfolio investment,"Quarterly,Yearly",5684,KBP5684J,Yearly,1956,2016,",",2,1
KBP5684,Net portfolio investment,"Quarterly,Yearly",5684,KBP5684K,Quarterly,1985/01,2017/02,",",2,2
KBP5685,Net other investment,"Quarterly,Yearly",5685,KBP5685J,Yearly,1956,2016,",",2,1
KBP5685,Net other investment,"Quarterly,Yearly",5685,KBP5685K,Quarterly,1985/01,2017/02,",",2,2
KBP5700,"Services, income and transfers - Services receipts: Transportation","Quarterly,Yearly",5700,KBP5700L,Quarterly,1960/01,2017/02,Seasonally adjusted at annual rate,2,1
KBP5700,"Services, income and transfers - Services receipts: Transportation","Quarterly,Yearly",5700,KBP5700Y,Yearly,1960,2016,Seasonally adjusted at annual rate,2,2
KBP5701,"Services, income and transfers - Services receipts: Travel business","Quarterly,Yearly",5701,KBP5701L,Quarterly,1960/01,2017/02,Seasonally adjusted at annual rate,2,1
KBP5701,"Services, income and transfers - Services receipts: Travel business","Quarterly,Yearly",5701,KBP5701Y,Yearly,1960,2016,Seasonally adjusted at annual rate,2,2
KBP5702,"Services, income and transfers - Services receipts: Travel - other","Quarterly,Yearly",5702,KBP5702L,Quarterly,1960/01,2017/02,Seasonally adjusted at annual rate,2,1
KBP5702,"Services, income and transfers - Services receipts: Travel - other","Quarterly,Yearly",5702,KBP5702Y,Yearly,1960,2016,Seasonally adjusted at annual rate,2,2
KBP5703,"Services, income and transfers - Income receipts: Compensation of employees","Quarterly,Yearly",5703,KBP5703L,Quarterly,1960/01,2017/02,Seasonally adjusted at annual rate,2,1
KBP5703,"Services, income and transfers - Income receipts: Compensation of employees","Quarterly,Yearly",5703,KBP5703Y,Yearly,1960,2016,Seasonally adjusted at annual rate,2,2
KBP5704,"Services, income and transfers - Investment income (receipts): Direct investment","Quarterly,Yearly",5704,KBP5704L,Quarterly,1960/01,2017/02,Seasonally adjusted at annual rate,2,1
KBP5704,"Services, income and transfers - Investment income (receipts): Direct investment","Quarterly,Yearly",5704,KBP5704Y,Yearly,1960,2016,Seasonally adjusted at annual rate,2,2
KBP5705,"Services, income and transfers - Investment income (receipts): Non-direct investment","Quarterly,Yearly",5705,KBP5705L,Quarterly,1960/01,2017/02,Seasonally adjusted at annual rate,2,1
KBP5705,"Services, income and transfers - Investment income (receipts): Non-direct investment","Quarterly,Yearly",5705,KBP5705Y,Yearly,1960,2016,Seasonally adjusted at annual rate,2,2
KBP5707,"Services, income and transfers - Current transfers receipts: Central government","Quarterly,Yearly",5707,KBP5707L,Quarterly,1960/01,2017/02,Seasonally adjusted at annual rate,2,1
KBP5707,"Services, income and transfers - Current transfers receipts: Central government","Quarterly,Yearly",5707,KBP5707Y,Yearly,1960,2016,Seasonally adjusted at annual rate,2,2
KBP5708,"Services, income and transfers - Current transfers receipts: Other sectors","Quarterly,Yearly",5708,KBP5708L,Quarterly,1960/01,2017/02,Seasonally adjusted at annual rate,2,1
KBP5708,"Services, income and transfers - Current transfers receipts: Other sectors","Quarterly,Yearly",5708,KBP5708Y,Yearly,1960,2016,Seasonally adjusted at annual rate,2,2
KBP5709,"Services, income and transfers - Total current transfers (receipts)","Quarterly,Yearly",5709,KBP5709L,Quarterly,1960/01,2017/02,Seasonally adjusted at annual rate,2,1
KBP5709,"Services, income and transfers - Total current transfers (receipts)","Quarterly,Yearly",5709,KBP5709Y,Yearly,1960,2016,Seasonally adjusted at annual rate,2,2
KBP5710,"Services, income and transfers - Capital transfers receipts: Central government","Quarterly,Yearly",5710,KBP5710L,Quarterly,1960/01,2017/02,Seasonally adjusted at annual rate,2,1
KBP5710,"Services, income and transfers - Capital transfers receipts: Central government","Quarterly,Yearly",5710,KBP5710Y,Yearly,1960,2016,Seasonally adjusted at annual rate,2,2
KBP5711,"Services, income and transfers - Capital transfers receipts: Other sectors","Quarterly,Yearly",5711,KBP5711L,Quarterly,1960/01,2017/02,Seasonally adjusted at annual rate,2,1
KBP5711,"Services, income and transfers - Capital transfers receipts: Other sectors","Quarterly,Yearly",5711,KBP5711Y,Yearly,1960,2016,Seasonally adjusted at annual rate,2,2
KBP5712,"Services, income and transfers - Total capital transfers (receipts)","Quarterly,Yearly",5712,KBP5712L,Quarterly,1960/01,2017/02,Seasonally adjusted at annual rate,2,1
KBP5712,"Services, income and transfers - Total capital transfers (receipts)","Quarterly,Yearly",5712,KBP5712Y,Yearly,1960,2016,Seasonally adjusted at annual rate,2,2
KBP5720,"Services, income and transfers - Service payments: Transportation","Quarterly,Yearly",5720,KBP5720L,Quarterly,1960/01,2017/02,Seasonally adjusted at annual rate,2,1
KBP5720,"Services, income and transfers - Service payments: Transportation","Quarterly,Yearly",5720,KBP5720Y,Yearly,1960,2016,Seasonally adjusted at annual rate,2,2
KBP5721,"Services, income and transfers - Service payments: Travel - business","Quarterly,Yearly",5721,KBP5721L,Quarterly,1960/01,2017/02,Seasonally adjusted at annual rate,2,1
KBP5721,"Services, income and transfers - Service payments: Travel - business","Quarterly,Yearly",5721,KBP5721Y,Yearly,1960,2016,Seasonally adjusted at annual rate,2,2
KBP5722,"Services, income and transfers - Service payments: Travel - other","Quarterly,Yearly",5722,KBP5722L,Quarterly,1960/01,2017/02,Seasonally adjusted at annual rate,2,1
KBP5722,"Services, income and transfers - Service payments: Travel - other","Quarterly,Yearly",5722,KBP5722Y,Yearly,1960,2016,Seasonally adjusted at annual rate,2,2
KBP5723,"Services, income and transfers - Income payments: Compensation for employees","Quarterly,Yearly",5723,KBP5723L,Quarterly,1960/01,2017/02,Seasonally adjusted at annual rate,2,1
KBP5723,"Services, income and transfers - Income payments: Compensation for employees","Quarterly,Yearly",5723,KBP5723Y,Yearly,1960,2016,Seasonally adjusted at annual rate,2,2
KBP5724,"Services, income and transfers - Investment income (payments): Direct investment income","Quarterly,Yearly",5724,KBP5724L,Quarterly,1960/01,2017/02,Seasonally adjusted at annual rate,2,1
KBP5724,"Services, income and transfers - Investment income (payments): Direct investment income","Quarterly,Yearly",5724,KBP5724Y,Yearly,1960,2016,Seasonally adjusted at annual rate,2,2
KBP5725,"Services, income and transfers - Investment income (payments): Non-direct investment income","Quarterly,Yearly",5725,KBP5725L,Quarterly,1960/01,2017/02,Seasonally adjusted at annual rate,2,1
KBP5725,"Services, income and transfers - Investment income (payments): Non-direct investment income","Quarterly,Yearly",5725,KBP5725Y,Yearly,1960,2016,Seasonally adjusted at annual rate,2,2
KBP5727,"Services, income and transfers - Current transfer payments: Central government","Quarterly,Yearly",5727,KBP5727L,Quarterly,1960/01,2017/02,Seasonally adjusted at annual rate,2,1
KBP5727,"Services, income and transfers - Current transfer payments: Central government","Quarterly,Yearly",5727,KBP5727Y,Yearly,1960,2016,Seasonally adjusted at annual rate,2,2
KBP5728,"Services, income and transfers - Current transfer payments: Other sectors","Quarterly,Yearly",5728,KBP5728L,Quarterly,1960/01,2017/02,Seasonally adjusted at annual rate,2,1
KBP5728,"Services, income and transfers - Current transfer payments: Other sectors","Quarterly,Yearly",5728,KBP5728Y,Yearly,1960,2016,Seasonally adjusted at annual rate,2,2
KBP5729,"Services, income and transfers - Total current transfers (payments)","Quarterly,Yearly",5729,KBP5729L,Quarterly,1960/01,2017/02,Seasonally adjusted at annual rate,2,1
KBP5729,"Services, income and transfers - Total current transfers (payments)","Quarterly,Yearly",5729,KBP5729Y,Yearly,1960,2016,Seasonally adjusted at annual rate,2,2
KBP5730,"Service, income and transfers - Capital transfer payments: Central government","Quarterly,Yearly",5730,KBP5730L,Quarterly,1960/01,2017/02,Seasonally adjusted at annual rate,2,1
KBP5730,"Service, income and transfers - Capital transfer payments: Central government","Quarterly,Yearly",5730,KBP5730Y,Yearly,1960,2016,Seasonally adjusted at annual rate,2,2
KBP5731,"Services, income and transfers - Capital transfer payments: Other sectors","Quarterly,Yearly",5731,KBP5731L,Quarterly,1960/01,2017/02,Seasonally adjusted at annual rate,2,1
KBP5731,"Services, income and transfers - Capital transfer payments: Other sectors","Quarterly,Yearly",5731,KBP5731Y,Yearly,1960,2016,Seasonally adjusted at annual rate,2,2
KBP5732,"Services, income and transfers - Total capital transfer (payments)","Quarterly,Yearly",5732,KBP5732L,Quarterly,1960/01,2017/02,Seasonally adjusted at annual rate,2,1
KBP5732,"Services, income and transfers - Total capital transfer (payments)","Quarterly,Yearly",5732,KBP5732Y,Yearly,1960,2016,Seasonally adjusted at annual rate,2,2
KBP5733,"Services, income & transfer receipts: Manufacturing services on physical inputs owned by others",Yearly,5733,KBP5733Y,Yearly,2005,2016,",",1,1
KBP5734,"Services, income & transfer receipts: Repairs & maintenance services on movable goods n.i.e",Yearly,5734,KBP5734Y,Yearly,2005,2016,",",1,1
KBP5735,"Services, income & transfer receipts: Financial & insurance services",Yearly,5735,KBP5735Y,Yearly,2005,2016,",",1,1
KBP5736,"Services, income & transfer receipts: Charges for the use of intellectual property",Yearly,5736,KBP5736Y,Yearly,2005,2016,",",1,1
KBP5737,"Services, income & transfer receipts: Telecommunications, computer and information services",Yearly,5737,KBP5737Y,Yearly,2005,2016,",",1,1
KBP5738,"Services, income & transfer receipts: Personal, cultural and recreational services",Yearly,5738,KBP5738Y,Yearly,2005,2016,",",1,1
KBP5739,"Services, income & transfer receipts: Other business and miscellaneous services",Yearly,5739,KBP5739Y,Yearly,2005,2016,",",1,1
KBP5740,"Services, income & transfer receipts: Other business and miscellaneous services: Legal services",Yearly,5740,KBP5740Y,Yearly,2005,2016,",",1,1
KBP5741,"Services, income & transfer receipts: Other business and miscellaneous services: Accounting services",Yearly,5741,KBP5741Y,Yearly,2005,2016,",",1,1
KBP5742,"Services, income & transfer receipts: Other business and miscellaneous services: Advertising & marketing services",Yearly,5742,KBP5742Y,Yearly,2005,2016,",",1,1
KBP5743,"Services, income & transfer receipts: Other business & mis- cellaneous services: Architectural, engineering & technical",Yearly,5743,KBP5743Y,Yearly,2005,2016,",",1,1
KBP5744,"Services, income & transfer payments: Manufacturing services on physical inputs owned by others",Yearly,5744,KBP5744Y,Yearly,2005,2016,",",1,1
KBP5745,"Services, income & transfer payments: Repairs & maintenance services on movable goods n.i.e",Yearly,5745,KBP5745Y,Yearly,2005,2016,",",1,1
KBP5746,"Services, income & transfer payments: Financial & insurance services",Yearly,5746,KBP5746Y,Yearly,2005,2016,",",1,1
KBP5747,"Services, income & transfer payments: Charges for the use of intellectual property",Yearly,5747,KBP5747Y,Yearly,2005,2016,",",1,1
KBP5748,"Services, income & transfer payments: Telecommunications, computer and information services",Yearly,5748,KBP5748Y,Yearly,2005,2016,",",1,1
KBP5749,"Services, income & transfer payments: Personal, cultural and recreational services",Yearly,5749,KBP5749Y,Yearly,2005,2016,",",1,1
KBP5750,"Services, income & transfer payments: Other business and miscellaneous services",Yearly,5750,KBP5750Y,Yearly,2005,2016,",",1,1
KBP5751,"Services, income & transfer payments: Other business and miscellaneous services: Legal services",Yearly,5751,KBP5751Y,Yearly,2005,2016,",",1,1
KBP5752,"Services, income & transfer payments: Other business and miscellaneous services: Accounting services",Yearly,5752,KBP5752Y,Yearly,2005,2016,",",1,1
KBP5753,"Services, income & transfer payments: Other business and miscellaneous services: Advertising & marketing services",Yearly,5753,KBP5753Y,Yearly,2005,2016,",",1,1
KBP5754,"Services, income & transfer payments: Other business & mis- cellaneous services: Architectural, engineering & technical",Yearly,5754,KBP5754Y,Yearly,2005,2016,",",1,1
KBP5755,Net lending to(+)/borrowing from(-) rest of world,"Quarterly,Yearly",5755,KBP5755J,Yearly,1956,2016,",",2,1
KBP5755,Net lending to(+)/borrowing from(-) rest of world,"Quarterly,Yearly",5755,KBP5755K,Quarterly,1985/01,2017/02,",",2,2
KBP5756,Portfolio investment - Net incurrence of liabilities - Equity and investment fund shares,"Quarterly,Yearly",5756,KBP5756J,Yearly,1956,2016,",",2,1
KBP5756,Portfolio investment - Net incurrence of liabilities - Equity and investment fund shares,"Quarterly,Yearly",5756,KBP5756K,Quarterly,1985/01,2017/02,",",2,2
KBP5757,Portfolio investment - Net incurrence of liabilities - Debt securities,"Quarterly,Yearly",5757,KBP5757J,Yearly,1956,2016,",",2,1
KBP5757,Portfolio investment - Net incurrence of liabilities - Debt securities,"Quarterly,Yearly",5757,KBP5757K,Quarterly,1985/01,2017/02,",",2,2
KBP5758,Portfolio investment - Net acquisition of financial assets - Equity and investment fund shares,"Quarterly,Yearly",5758,KBP5758J,Yearly,1956,2016,",",2,1
KBP5758,Portfolio investment - Net acquisition of financial assets - Equity and investment fund shares,"Quarterly,Yearly",5758,KBP5758K,Quarterly,1985/01,2017/02,",",2,2
KBP5759,Portfolio investment - Net acquisition of financial assets - Debt securities,"Quarterly,Yearly",5759,KBP5759J,Yearly,1956,2016,",",2,1
KBP5759,Portfolio investment - Net acquisition of financial assets - Debt securities,"Quarterly,Yearly",5759,KBP5759K,Quarterly,1985/01,2017/02,",",2,2
KBP5760,Net financial derivatives (Inflow(+)/outflow(-)),"Quarterly,Yearly",5760,KBP5760J,Yearly,1985,2016,",",2,1
KBP5760,Net financial derivatives (Inflow(+)/outflow(-)),"Quarterly,Yearly",5760,KBP5760K,Quarterly,1985/01,2017/02,",",2,2
KBP5764,Balance on financial account - BPM6,"Quarterly,Yearly",5764,KBP5764J,Yearly,1985,2016,",",2,1
KBP5764,Balance on financial account - BPM6,"Quarterly,Yearly",5764,KBP5764K,Quarterly,1985/01,2017/02,",",2,2
KBP5765,Memo item: Change in financial account excluding reserve assets - BPM6,"Quarterly,Yearly",5765,KBP5765J,Yearly,1985,2016,",",2,1
KBP5765,Memo item: Change in financial account excluding reserve assets - BPM6,"Quarterly,Yearly",5765,KBP5765K,Quarterly,1985/01,2017/02,",",2,2
KBP5766,Unrecorded transactions - BPM6,"Quarterly,Yearly",5766,KBP5766J,Yearly,1985,2016,",",2,1
KBP5766,Unrecorded transactions - BPM6,"Quarterly,Yearly",5766,KBP5766K,Quarterly,1985/01,2017/02,",",2,2
KBP5767,Memo item: Change in financial account excluding reserve assets including unrecorded transactions - BPM6,"Quarterly,Yearly",5767,KBP5767J,Yearly,1985,2016,",",2,1
KBP5767,Memo item: Change in financial account excluding reserve assets including unrecorded transactions - BPM6,"Quarterly,Yearly",5767,KBP5767K,Quarterly,1985/01,2017/02,",",2,2
KBP5806,Gross gold and other foreign reserves,"Monthly,Yearly",5806,KBP5806J,Yearly,1981,2016,",",2,1
KBP5806,Gross gold and other foreign reserves,"Monthly,Yearly",5806,KBP5806M,Monthly,1981/01,2017/08,",",2,2
KBP6000,Compensation of employees,Yearly,6000,KBP6000J,Yearly,1946,2016,Current prices,1,1
KBP6001,Net operating surplus,Yearly,6001,KBP6001J,Yearly,1946,2016,Current prices,1,1
KBP6002,Consumption of fixed capital (Depreciation),Yearly,6002,KBP6002J,Yearly,1946,2016,Current prices,1,1
KBP6003,Gross value added at factor cost (GDP),Yearly,6003,KBP6003J,Yearly,1946,2016,Current prices,1,1
KBP6004,General Government: Taxes on production and imports,"Quarterly,Yearly",6004,KBP6004J,Yearly,1946,2016,Current prices,3,1
KBP6004,General Government: Taxes on production and imports,"Quarterly,Yearly",6004,KBP6004K,Quarterly,1960/01,2017/02,Current prices,3,2
KBP6004,General Government: Taxes on production and imports,"Quarterly,Yearly",6004,KBP6004L,Quarterly,1960/01,2017/02,Current prices. Seasonally adjusted,3,3
KBP6005,Current expenditure by general government on subsidies,Yearly,6005,KBP6005J,Yearly,1946,2016,Current prices,1,1
KBP6006,Expenditure on gross domestic product (including residual) (GDP at market prices),"Quarterly,Yearly",6006,KBP6006C,Quarterly,1960/01,2017/02,Constant 2010 prices,8,1
KBP6006,Expenditure on gross domestic product (including residual) (GDP at market prices),"Quarterly,Yearly",6006,KBP6006D,Quarterly,1960/01,2017/02,Constant 2010 prices. Seasonally adjusted at annual rate,8,2
KBP6006,Expenditure on gross domestic product (including residual) (GDP at market prices),"Quarterly,Yearly",6006,KBP6006J,Yearly,1946,2016,Current prices,8,3
KBP6006,Expenditure on gross domestic product (including residual) (GDP at market prices),"Quarterly,Yearly",6006,KBP6006K,Quarterly,1960/01,2017/02,Current prices,8,4
KBP6006,Expenditure on gross domestic product (including residual) (GDP at market prices),"Quarterly,Yearly",6006,KBP6006L,Quarterly,1960/01,2017/02,Current prices. Seasonally adjusted at annual rate,8,5
KBP6006,Expenditure on gross domestic product (including residual) (GDP at market prices),"Quarterly,Yearly",6006,KBP6006S,Quarterly,1960/01,2017/02,1-Term % change,8,6
KBP6006,Expenditure on gross domestic product (including residual) (GDP at market prices),"Quarterly,Yearly",6006,KBP6006Y,Yearly,1946,2016,Constant 2010 prices,8,7
KBP6006,Expenditure on gross domestic product (including residual) (GDP at market prices),"Quarterly,Yearly",6006,KBP6006Z,Yearly,1946,2016,1-Term % change,8,8
KBP6007,Final consumption expenditure by households: Total (PCE),"Quarterly,Yearly",6007,KBP6007C,Quarterly,1960/01,2017/02,Constant 2010 prices,8,1
KBP6007,Final consumption expenditure by households: Total (PCE),"Quarterly,Yearly",6007,KBP6007D,Quarterly,1960/01,2017/02,Constant 2010 prices. Seasonally adjusted at annual rate,8,2
KBP6007,Final consumption expenditure by households: Total (PCE),"Quarterly,Yearly",6007,KBP6007J,Yearly,1946,2016,Current prices,8,3
KBP6007,Final consumption expenditure by households: Total (PCE),"Quarterly,Yearly",6007,KBP6007K,Quarterly,1960/01,2017/02,Current prices,8,4
